generation,phase,state_id,mode_action,mode_count,population_size,agreement
30,before,55,2,12,20,0.6
30,before,56,1,20,20,1.0
30,before,57,2,20,20,1.0
30,before,58,1,20,20,1.0
30,before,59,1,20,20,1.0
30,before,60,1,20,20,1.0
30,before,61,0,19,20,0.95
30,before,62,1,20,20,1.0
30,before,63,1,20,20,1.0
30,before,64,2,20,20,1.0
30,before,65,1,20,20,1.0
30,before,66,2,20,20,1.0
30,before,67,2,20,20,1.0
30,before,68,2,20,20,1.0
30,before,69,2,20,20,1.0
30,before,70,0,20,20,1.0
30,before,71,2,16,20,0.8
30,before,72,1,20,20,1.0
30,before,73,2,20,20,1.0
30,before,74,2,20,20,1.0
30,before,75,2,20,20,1.0
30,before,76,0,12,20,0.6
30,before,77,2,20,20,1.0
30,before,78,1,20,20,1.0
30,before,79,2,20,20,1.0
30,before,80,2,20,20,1.0
30,before,81,1,20,20,1.0
30,before,82,2,20,20,1.0
30,before,83,0,17,20,0.85
30,before,84,1,12,20,0.6
30,before,85,2,20,20,1.0
30,before,86,1,16,20,0.8
30,before,87,1,20,20,1.0
30,before,88,2,20,20,1.0
30,before,89,1,20,20,1.0
30,before,90,2,20,20,1.0
30,before,91,2,20,20,1.0
30,before,92,1,20,20,1.0
30,before,93,1,12,20,0.6
30,before,94,1,20,20,1.0
30,before,95,2,12,20,0.6
30,before,96,0,20,20,1.0
30,before,97,2,17,20,0.85
30,before,98,1,9,20,0.45
30,before,99,2,20,20,1.0
30,before,100,2,20,20,1.0
30,before,101,2,20,20,1.0
30,before,102,2,20,20,1.0
30,before,103,2,18,20,0.9
30,before,104,1,14,20,0.7
30,before,105,2,20,20,1.0
30,before,106,2,20,20,1.0
30,before,107,2,20,20,1.0
30,before,108,2,20,20,1.0
30,before,109,2,20,20,1.0
30,before,110,2,12,20,0.6
30,before,111,1,20,20,1.0
30,before,112,2,17,20,0.85
30,before,113,2,20,20,1.0
30,before,114,2,20,20,1.0
30,before,115,1,20,20,1.0
30,before,116,2,20,20,1.0
30,before,117,2,14,20,0.7
30,before,118,2,20,20,1.0
30,before,119,2,20,20,1.0
30,before,120,2,20,20,1.0
30,before,121,2,20,20,1.0
30,before,122,2,20,20,1.0
30,before,123,1,20,20,1.0
30,before,124,2,20,20,1.0
30,before,125,1,19,20,0.95
30,before,126,2,20,20,1.0
30,before,127,0,20,20,1.0
30,before,128,2,20,20,1.0
30,before,129,2,14,20,0.7
30,before,130,2,20,20,1.0
31,after,0,2,19,20,0.95
31,after,1,1,20,20,1.0
31,after,2,0,19,20,0.95
31,after,3,0,17,20,0.85
31,after,4,2,18,20,0.9
31,after,5,1,20,20,1.0
31,after,6,2,20,20,1.0
31,after,7,1,17,20,0.85
31,after,8,2,19,20,0.95
31,after,9,0,20,20,1.0
31,after,10,2,17,20,0.85
31,after,11,1,20,20,1.0
31,after,12,2,20,20,1.0
31,after,13,0,11,20,0.55
31,after,14,2,20,20,1.0
31,after,15,1,20,20,1.0
31,after,16,2,20,20,1.0
31,after,17,1,19,20,0.95
31,after,18,2,19,20,0.95
31,after,19,1,20,20,1.0
31,after,20,1,20,20,1.0
31,after,21,1,14,20,0.7
31,after,22,2,20,20,1.0
31,after,23,2,20,20,1.0
31,after,24,1,20,20,1.0
31,after,25,0,20,20,1.0
31,after,26,2,20,20,1.0
31,after,27,2,20,20,1.0
31,after,28,1,18,20,0.9
31,after,29,0,19,20,0.95
31,after,30,2,20,20,1.0
31,after,31,2,20,20,1.0
31,after,32,2,20,20,1.0
31,after,33,1,14,20,0.7
31,after,34,2,20,20,1.0
31,after,35,0,20,20,1.0
31,after,36,0,20,20,1.0
31,after,37,0,19,20,0.95
31,after,38,2,20,20,1.0
31,after,39,2,20,20,1.0
31,after,40,0,17,20,0.85
31,after,41,2,20,20,1.0
31,after,42,2,19,20,0.95
31,after,43,1,11,20,0.55
31,after,44,2,15,20,0.75
31,after,45,1,20,20,1.0
31,after,46,2,20,20,1.0
31,after,47,0,12,20,0.6
31,after,48,2,20,20,1.0
31,after,49,2,20,20,1.0
31,after,50,2,19,20,0.95
31,after,51,1,9,20,0.45
31,after,52,0,20,20,1.0
31,after,53,2,20,20,1.0
31,after,54,2,19,20,0.95
31,after,55,0,10,20,0.5
31,after,56,1,20,20,1.0
31,after,57,2,20,20,1.0
31,after,58,1,19,20,0.95
31,after,59,1,20,20,1.0
31,after,60,1,20,20,1.0
31,after,61,0,16,20,0.8
31,after,62,1,20,20,1.0
31,after,63,1,18,20,0.9
31,after,64,2,17,20,0.85
31,after,65,1,20,20,1.0
31,after,66,2,20,20,1.0
31,after,67,2,19,20,0.95
31,after,68,2,20,20,1.0
31,after,69,2,19,20,0.95
31,after,70,0,20,20,1.0
31,after,71,2,20,20,1.0
31,after,72,1,20,20,1.0
31,after,73,2,20,20,1.0
31,after,74,2,20,20,1.0
31,after,75,2,20,20,1.0
31,after,76,2,17,20,0.85
31,after,77,2,20,20,1.0
31,after,78,1,20,20,1.0
31,after,79,2,20,20,1.0
31,after,80,2,20,20,1.0
31,after,81,1,20,20,1.0
31,after,82,2,20,20,1.0
31,after,83,0,12,20,0.6
31,after,84,1,13,20,0.65
31,after,85,2,20,20,1.0
31,after,86,1,20,20,1.0
31,after,87,1,20,20,1.0
31,after,88,2,20,20,1.0
31,after,89,1,20,20,1.0
31,after,90,2,20,20,1.0
31,after,91,2,20,20,1.0
31,after,92,1,20,20,1.0
31,after,93,1,17,20,0.85
31,after,94,1,20,20,1.0
31,after,95,2,16,20,0.8
31,after,96,0,20,20,1.0
31,after,97,2,11,20,0.55
31,after,98,1,15,20,0.75
31,after,99,2,20,20,1.0
31,after,100,2,20,20,1.0
31,after,101,2,19,20,0.95
31,after,102,2,20,20,1.0
31,after,103,2,19,20,0.95
31,after,104,1,10,20,0.5
31,after,105,1,10,20,0.5
31,after,106,2,20,20,1.0
31,after,107,2,20,20,1.0
31,after,108,2,20,20,1.0
31,after,109,2,19,20,0.95
31,after,110,1,10,20,0.5
31,after,111,1,19,20,0.95
31,after,112,2,15,20,0.75
31,after,113,2,20,20,1.0
31,after,114,2,20,20,1.0
31,after,115,1,14,20,0.7
31,after,116,2,20,20,1.0
31,after,117,2,20,20,1.0
31,after,118,2,20,20,1.0
31,after,119,2,20,20,1.0
31,after,120,2,20,20,1.0
31,after,121,2,20,20,1.0
31,after,122,2,20,20,1.0
31,after,123,1,20,20,1.0
31,after,124,2,20,20,1.0
31,after,125,1,20,20,1.0
31,after,126,2,20,20,1.0
31,after,127,0,20,20,1.0
31,after,128,2,20,20,1.0
31,after,129,1,13,20,0.65
31,after,130,2,20,20,1.0
31,before,0,2,20,20,1.0
31,before,1,1,19,20,0.95
31,before,2,0,19,20,0.95
31,before,3,0,13,20,0.65
31,before,4,2,20,20,1.0
31,before,5,1,20,20,1.0
31,before,6,2,20,20,1.0
31,before,7,1,11,20,0.55
31,before,8,2,20,20,1.0
31,before,9,0,19,20,0.95
31,before,10,2,20,20,1.0
31,before,11,1,19,20,0.95
31,before,12,2,20,20,1.0
31,before,13,2,15,20,0.75
31,before,14,2,20,20,1.0
31,before,15,1,19,20,0.95
31,before,16,2,20,20,1.0
31,before,17,1,20,20,1.0
31,before,18,2,20,20,1.0
31,before,19,1,20,20,1.0
31,before,20,1,20,20,1.0
31,before,21,1,12,20,0.6
31,before,22,2,20,20,1.0
31,before,23,2,20,20,1.0
31,before,24,1,19,20,0.95
31,before,25,0,17,20,0.85
31,before,26,2,20,20,1.0
31,before,27,2,20,20,1.0
31,before,28,1,11,20,0.55
31,before,29,0,17,20,0.85
31,before,30,2,20,20,1.0
31,before,31,2,20,20,1.0
31,before,32,2,20,20,1.0
31,before,33,2,16,20,0.8
31,before,34,2,20,20,1.0
31,before,35,0,20,20,1.0
31,before,36,0,17,20,0.85
31,before,37,0,18,20,0.9
31,before,38,2,20,20,1.0
31,before,39,2,20,20,1.0
31,before,40,0,14,20,0.7
31,before,41,2,20,20,1.0
31,before,42,2,20,20,1.0
31,before,43,1,12,20,0.6
31,before,44,2,17,20,0.85
31,before,45,1,19,20,0.95
31,before,46,2,20,20,1.0
31,before,47,2,16,20,0.8
31,before,48,2,20,20,1.0
31,before,49,2,20,20,1.0
31,before,50,2,20,20,1.0
31,before,51,1,9,20,0.45
31,before,52,0,16,20,0.8
31,before,53,2,20,20,1.0
31,before,54,2,18,20,0.9
31,before,55,2,16,20,0.8
31,before,56,1,19,20,0.95
31,before,57,2,20,20,1.0
31,before,58,1,17,20,0.85
31,before,59,1,19,20,0.95
31,before,60,1,20,20,1.0
31,before,61,0,10,20,0.5
31,before,62,1,20,20,1.0
31,before,63,1,17,20,0.85
31,before,64,2,17,20,0.85
31,before,65,1,19,20,0.95
31,before,66,2,20,20,1.0
31,before,67,2,18,20,0.9
31,before,68,2,19,20,0.95
31,before,69,2,20,20,1.0
31,before,70,0,17,20,0.85
31,before,71,2,20,20,1.0
31,before,72,1,19,20,0.95
31,before,73,2,20,20,1.0
31,before,74,2,20,20,1.0
31,before,75,2,20,20,1.0
31,before,76,2,19,20,0.95
31,before,77,2,20,20,1.0
31,before,78,1,19,20,0.95
31,before,79,2,20,20,1.0
31,before,80,2,20,20,1.0
31,before,81,1,19,20,0.95
31,before,82,2,20,20,1.0
31,before,83,1,13,20,0.65
31,before,84,1,18,20,0.9
31,before,85,2,20,20,1.0
31,before,86,1,19,20,0.95
31,before,87,1,20,20,1.0
31,before,88,2,20,20,1.0
31,before,89,1,20,20,1.0
31,before,90,2,20,20,1.0
31,before,91,2,20,20,1.0
31,before,92,1,20,20,1.0
31,before,93,1,20,20,1.0
31,before,94,1,20,20,1.0
31,before,95,2,19,20,0.95
31,before,96,0,20,20,1.0
31,before,97,2,16,20,0.8
31,before,98,2,15,20,0.75
31,before,99,2,20,20,1.0
31,before,100,2,20,20,1.0
31,before,101,2,20,20,1.0
31,before,102,2,20,20,1.0
31,before,103,2,19,20,0.95
31,before,104,2,13,20,0.65
31,before,105,2,20,20,1.0
31,before,106,2,20,20,1.0
31,before,107,2,20,20,1.0
31,before,108,2,20,20,1.0
31,before,109,2,20,20,1.0
31,before,110,1,12,20,0.6
31,before,111,1,17,20,0.85
31,before,112,2,14,20,0.7
31,before,113,2,20,20,1.0
31,before,114,2,20,20,1.0
31,before,115,1,17,20,0.85
31,before,116,2,20,20,1.0
31,before,117,2,20,20,1.0
31,before,118,2,20,20,1.0
31,before,119,2,20,20,1.0
31,before,120,2,20,20,1.0
31,before,121,2,20,20,1.0
31,before,122,2,20,20,1.0
31,before,123,1,20,20,1.0
31,before,124,2,20,20,1.0
31,before,125,1,14,20,0.7
31,before,126,2,20,20,1.0
31,before,127,0,19,20,0.95
31,before,128,2,20,20,1.0
31,before,129,2,11,20,0.55
31,before,130,2,20,20,1.0
32,after,0,2,19,20,0.95
32,after,1,1,20,20,1.0
32,after,2,0,20,20,1.0
32,after,3,0,17,20,0.85
32,after,4,2,14,20,0.7
32,after,5,1,18,20,0.9
32,after,6,2,20,20,1.0
32,after,7,1,19,20,0.95
32,after,8,2,20,20,1.0
32,after,9,0,19,20,0.95
32,after,10,2,19,20,0.95
32,after,11,1,20,20,1.0
32,after,12,2,20,20,1.0
32,after,13,2,13,20,0.65
32,after,14,2,20,20,1.0
32,after,15,1,20,20,1.0
32,after,16,2,19,20,0.95
32,after,17,1,16,20,0.8
32,after,18,2,20,20,1.0
32,after,19,1,20,20,1.0
32,after,20,1,18,20,0.9
32,after,21,1,11,20,0.55
32,after,22,2,20,20,1.0
32,after,23,2,20,20,1.0
32,after,24,1,20,20,1.0
32,after,25,0,20,20,1.0
32,after,26,2,20,20,1.0
32,after,27,2,20,20,1.0
32,after,28,1,17,20,0.85
32,after,29,0,16,20,0.8
32,after,30,2,20,20,1.0
32,after,31,2,20,20,1.0
32,after,32,2,20,20,1.0
32,after,33,1,13,20,0.65
32,after,34,2,20,20,1.0
32,after,35,0,20,20,1.0
32,after,36,0,20,20,1.0
32,after,37,0,19,20,0.95
32,after,38,2,20,20,1.0
32,after,39,2,20,20,1.0
32,after,40,0,19,20,0.95
32,after,41,2,20,20,1.0
32,after,42,2,20,20,1.0
32,after,43,2,17,20,0.85
32,after,44,2,11,20,0.55
32,after,45,1,20,20,1.0
32,after,46,2,19,20,0.95
32,after,47,0,13,20,0.65
32,after,48,2,20,20,1.0
32,after,49,2,19,20,0.95
32,after,50,2,18,20,0.9
32,after,51,1,9,20,0.45
32,after,52,0,18,20,0.9
32,after,53,2,20,20,1.0
32,after,54,2,20,20,1.0
32,after,55,0,12,20,0.6
32,after,56,1,20,20,1.0
32,after,57,2,20,20,1.0
32,after,58,1,17,20,0.85
32,after,59,1,19,20,0.95
32,after,60,1,20,20,1.0
32,after,61,0,14,20,0.7
32,after,62,1,18,20,0.9
32,after,63,1,20,20,1.0
32,after,64,2,18,20,0.9
32,after,65,1,20,20,1.0
32,after,66,2,19,20,0.95
32,after,67,2,20,20,1.0
32,after,68,2,20,20,1.0
32,after,69,2,20,20,1.0
32,after,70,0,19,20,0.95
32,after,71,2,16,20,0.8
32,after,72,1,18,20,0.9
32,after,73,2,20,20,1.0
32,after,74,2,20,20,1.0
32,after,75,2,20,20,1.0
32,after,76,2,14,20,0.7
32,after,77,2,20,20,1.0
32,after,78,1,20,20,1.0
32,after,79,2,20,20,1.0
32,after,80,2,20,20,1.0
32,after,81,1,20,20,1.0
32,after,82,2,20,20,1.0
32,after,83,0,16,20,0.8
32,after,84,0,13,20,0.65
32,after,85,2,20,20,1.0
32,after,86,1,20,20,1.0
32,after,87,1,20,20,1.0
32,after,88,2,20,20,1.0
32,after,89,1,18,20,0.9
32,after,90,2,20,20,1.0
32,after,91,2,20,20,1.0
32,after,92,1,16,20,0.8
32,after,93,1,19,20,0.95
32,after,94,1,20,20,1.0
32,after,95,2,19,20,0.95
32,after,96,0,20,20,1.0
32,after,97,2,13,20,0.65
32,after,98,1,14,20,0.7
32,after,99,2,20,20,1.0
32,after,100,2,20,20,1.0
32,after,101,2,19,20,0.95
32,after,102,2,20,20,1.0
32,after,103,2,18,20,0.9
32,after,104,2,11,20,0.55
32,after,105,1,10,20,0.5
32,after,106,2,20,20,1.0
32,after,107,2,20,20,1.0
32,after,108,2,20,20,1.0
32,after,109,2,20,20,1.0
32,after,110,1,14,20,0.7
32,after,111,1,20,20,1.0
32,after,112,2,16,20,0.8
32,after,113,2,18,20,0.9
32,after,114,2,20,20,1.0
32,after,115,1,17,20,0.85
32,after,116,2,20,20,1.0
32,after,117,2,20,20,1.0
32,after,118,2,20,20,1.0
32,after,119,2,20,20,1.0
32,after,120,2,20,20,1.0
32,after,121,2,20,20,1.0
32,after,122,2,20,20,1.0
32,after,123,1,19,20,0.95
32,after,124,2,20,20,1.0
32,after,125,1,18,20,0.9
32,after,126,2,20,20,1.0
32,after,127,0,20,20,1.0
32,after,128,2,20,20,1.0
32,after,129,1,10,20,0.5
32,after,130,2,20,20,1.0
32,before,0,2,20,20,1.0
32,before,1,1,20,20,1.0
32,before,2,0,20,20,1.0
32,before,3,0,20,20,1.0
32,before,4,2,18,20,0.9
32,before,5,1,20,20,1.0
32,before,6,2,20,20,1.0
32,before,7,1,20,20,1.0
32,before,8,2,20,20,1.0
32,before,9,0,20,20,1.0
32,before,10,2,16,20,0.8
32,before,11,1,20,20,1.0
32,before,12,2,20,20,1.0
32,before,13,2,11,20,0.55
32,before,14,2,20,20,1.0
32,before,15,1,20,20,1.0
32,before,16,2,20,20,1.0
32,before,17,1,20,20,1.0
32,before,18,2,20,20,1.0
32,before,19,1,20,20,1.0
32,before,20,1,20,20,1.0
32,before,21,1,16,20,0.8
32,before,22,2,20,20,1.0
32,before,23,2,20,20,1.0
32,before,24,1,20,20,1.0
32,before,25,0,20,20,1.0
32,before,26,2,20,20,1.0
32,before,27,2,20,20,1.0
32,before,28,1,13,20,0.65
32,before,29,0,19,20,0.95
32,before,30,2,20,20,1.0
32,before,31,2,20,20,1.0
32,before,32,2,20,20,1.0
32,before,33,2,15,20,0.75
32,before,34,2,20,20,1.0
32,before,35,0,20,20,1.0
32,before,36,0,20,20,1.0
32,before,37,0,20,20,1.0
32,before,38,2,20,20,1.0
32,before,39,2,20,20,1.0
32,before,40,0,20,20,1.0
32,before,41,2,20,20,1.0
32,before,42,2,20,20,1.0
32,before,43,2,19,20,0.95
32,before,44,2,14,20,0.7
32,before,45,1,20,20,1.0
32,before,46,2,20,20,1.0
32,before,47,2,11,20,0.55
32,before,48,2,20,20,1.0
32,before,49,2,20,20,1.0
32,before,50,2,16,20,0.8
32,before,51,1,13,20,0.65
32,before,52,0,19,20,0.95
32,before,53,2,20,20,1.0
32,before,54,2,16,20,0.8
32,before,55,2,11,20,0.55
32,before,56,1,20,20,1.0
32,before,57,2,20,20,1.0
32,before,58,1,16,20,0.8
32,before,59,1,20,20,1.0
32,before,60,1,20,20,1.0
32,before,61,0,11,20,0.55
32,before,62,1,20,20,1.0
32,before,63,1,20,20,1.0
32,before,64,2,17,20,0.85
32,before,65,1,20,20,1.0
32,before,66,2,20,20,1.0
32,before,67,2,16,20,0.8
32,before,68,2,20,20,1.0
32,before,69,2,20,20,1.0
32,before,70,0,20,20,1.0
32,before,71,2,20,20,1.0
32,before,72,1,18,20,0.9
32,before,73,2,20,20,1.0
32,before,74,2,20,20,1.0
32,before,75,2,20,20,1.0
32,before,76,2,14,20,0.7
32,before,77,2,20,20,1.0
32,before,78,1,20,20,1.0
32,before,79,2,20,20,1.0
32,before,80,2,20,20,1.0
32,before,81,1,20,20,1.0
32,before,82,2,20,20,1.0
32,before,83,0,20,20,1.0
32,before,84,0,17,20,0.85
32,before,85,2,20,20,1.0
32,before,86,1,20,20,1.0
32,before,87,1,20,20,1.0
32,before,88,2,20,20,1.0
32,before,89,1,20,20,1.0
32,before,90,2,20,20,1.0
32,before,91,2,20,20,1.0
32,before,92,1,18,20,0.9
32,before,93,1,20,20,1.0
32,before,94,1,20,20,1.0
32,before,95,2,16,20,0.8
32,before,96,0,20,20,1.0
32,before,97,2,18,20,0.9
32,before,98,2,13,20,0.65
32,before,99,2,20,20,1.0
32,before,100,2,20,20,1.0
32,before,101,2,20,20,1.0
32,before,102,2,20,20,1.0
32,before,103,2,20,20,1.0
32,before,104,2,13,20,0.65
32,before,105,2,14,20,0.7
32,before,106,2,19,20,0.95
32,before,107,2,20,20,1.0
32,before,108,2,20,20,1.0
32,before,109,2,20,20,1.0
32,before,110,2,11,20,0.55
32,before,111,1,20,20,1.0
32,before,112,2,16,20,0.8
32,before,113,2,19,20,0.95
32,before,114,2,20,20,1.0
32,before,115,1,16,20,0.8
32,before,116,2,20,20,1.0
32,before,117,2,20,20,1.0
32,before,118,2,20,20,1.0
32,before,119,2,20,20,1.0
32,before,120,2,20,20,1.0
32,before,121,2,20,20,1.0
32,before,122,2,20,20,1.0
32,before,123,1,20,20,1.0
32,before,124,2,20,20,1.0
32,before,125,1,20,20,1.0
32,before,126,2,20,20,1.0
32,before,127,0,20,20,1.0
32,before,128,2,20,20,1.0
32,before,129,2,16,20,0.8
32,before,130,2,20,20,1.0
33,after,0,2,20,20,1.0
33,after,1,1,20,20,1.0
33,after,2,0,20,20,1.0
33,after,3,0,17,20,0.85
33,after,4,2,17,20,0.85
33,after,5,1,19,20,0.95
33,after,6,2,20,20,1.0
33,after,7,1,20,20,1.0
33,after,8,2,20,20,1.0
33,after,9,0,19,20,0.95
33,after,10,2,20,20,1.0
33,after,11,1,20,20,1.0
33,after,12,2,20,20,1.0
33,after,13,2,17,20,0.85
33,after,14,2,20,20,1.0
33,after,15,1,20,20,1.0
33,after,16,2,20,20,1.0
33,after,17,1,18,20,0.9
33,after,18,2,20,20,1.0
33,after,19,1,20,20,1.0
33,after,20,1,19,20,0.95
33,after,21,1,11,20,0.55
33,after,22,2,20,20,1.0
33,after,23,2,20,20,1.0
33,after,24,1,20,20,1.0
33,after,25,0,20,20,1.0
33,after,26,2,20,20,1.0
33,after,27,2,20,20,1.0
33,after,28,1,16,20,0.8
33,after,29,0,17,20,0.85
33,after,30,2,20,20,1.0
33,after,31,2,20,20,1.0
33,after,32,2,20,20,1.0
33,after,33,1,20,20,1.0
33,after,34,2,20,20,1.0
33,after,35,0,20,20,1.0
33,after,36,0,20,20,1.0
33,after,37,0,15,20,0.75
33,after,38,2,20,20,1.0
33,after,39,2,20,20,1.0
33,after,40,0,20,20,1.0
33,after,41,2,20,20,1.0
33,after,42,2,20,20,1.0
33,after,43,2,13,20,0.65
33,after,44,1,10,20,0.5
33,after,45,1,20,20,1.0
33,after,46,2,20,20,1.0
33,after,47,0,11,20,0.55
33,after,48,2,20,20,1.0
33,after,49,2,19,20,0.95
33,after,50,2,19,20,0.95
33,after,51,1,10,20,0.5
33,after,52,0,19,20,0.95
33,after,53,2,20,20,1.0
33,after,54,2,19,20,0.95
33,after,55,0,11,20,0.55
33,after,56,1,19,20,0.95
33,after,57,2,20,20,1.0
33,after,58,1,19,20,0.95
33,after,59,1,18,20,0.9
33,after,60,1,20,20,1.0
33,after,61,0,11,20,0.55
33,after,62,1,18,20,0.9
33,after,63,1,20,20,1.0
33,after,64,2,20,20,1.0
33,after,65,1,20,20,1.0
33,after,66,2,20,20,1.0
33,after,67,2,18,20,0.9
33,after,68,2,20,20,1.0
33,after,69,2,20,20,1.0
33,after,70,0,20,20,1.0
33,after,71,2,20,20,1.0
33,after,72,1,20,20,1.0
33,after,73,2,20,20,1.0
33,after,74,2,20,20,1.0
33,after,75,2,20,20,1.0
33,after,76,2,18,20,0.9
33,after,77,2,20,20,1.0
33,after,78,1,19,20,0.95
33,after,79,2,20,20,1.0
33,after,80,2,20,20,1.0
33,after,81,1,19,20,0.95
33,after,82,2,20,20,1.0
33,after,83,0,14,20,0.7
33,after,84,1,13,20,0.65
33,after,85,2,20,20,1.0
33,after,86,1,20,20,1.0
33,after,87,1,20,20,1.0
33,after,88,2,20,20,1.0
33,after,89,1,20,20,1.0
33,after,90,2,20,20,1.0
33,after,91,2,20,20,1.0
33,after,92,1,19,20,0.95
33,after,93,1,20,20,1.0
33,after,94,1,20,20,1.0
33,after,95,2,17,20,0.85
33,after,96,0,20,20,1.0
33,after,97,2,12,20,0.6
33,after,98,1,18,20,0.9
33,after,99,2,20,20,1.0
33,after,100,2,20,20,1.0
33,after,101,2,19,20,0.95
33,after,102,2,20,20,1.0
33,after,103,2,20,20,1.0
33,after,104,2,12,20,0.6
33,after,105,1,13,20,0.65
33,after,106,2,19,20,0.95
33,after,107,2,20,20,1.0
33,after,108,2,20,20,1.0
33,after,109,2,20,20,1.0
33,after,110,1,14,20,0.7
33,after,111,1,19,20,0.95
33,after,112,2,14,20,0.7
33,after,113,2,19,20,0.95
33,after,114,2,20,20,1.0
33,after,115,1,15,20,0.75
33,after,116,2,20,20,1.0
33,after,117,2,20,20,1.0
33,after,118,2,20,20,1.0
33,after,119,2,20,20,1.0
33,after,120,2,19,20,0.95
33,after,121,2,20,20,1.0
33,after,122,2,20,20,1.0
33,after,123,1,19,20,0.95
33,after,124,2,20,20,1.0
33,after,125,1,20,20,1.0
33,after,126,2,20,20,1.0
33,after,127,0,20,20,1.0
33,after,128,2,19,20,0.95
33,after,129,1,12,20,0.6
33,after,130,2,20,20,1.0
33,before,0,2,14,20,0.7
33,before,1,1,20,20,1.0
33,before,2,0,20,20,1.0
33,before,3,0,20,20,1.0
33,before,4,2,18,20,0.9
33,before,5,1,19,20,0.95
33,before,6,2,20,20,1.0
33,before,7,1,16,20,0.8
33,before,8,2,20,20,1.0
33,before,9,0,19,20,0.95
33,before,10,2,20,20,1.0
33,before,11,1,20,20,1.0
33,before,12,2,20,20,1.0
33,before,13,2,14,20,0.7
33,before,14,2,20,20,1.0
33,before,15,1,20,20,1.0
33,before,16,2,17,20,0.85
33,before,17,1,16,20,0.8
33,before,18,2,20,20,1.0
33,before,19,1,20,20,1.0
33,before,20,1,19,20,0.95
33,before,21,1,13,20,0.65
33,before,22,2,20,20,1.0
33,before,23,2,20,20,1.0
33,before,24,1,20,20,1.0
33,before,25,0,20,20,1.0
33,before,26,2,20,20,1.0
33,before,27,2,20,20,1.0
33,before,28,1,13,20,0.65
33,before,29,0,16,20,0.8
33,before,30,2,20,20,1.0
33,before,31,2,20,20,1.0
33,before,32,2,20,20,1.0
33,before,33,1,15,20,0.75
33,before,34,2,20,20,1.0
33,before,35,0,20,20,1.0
33,before,36,0,20,20,1.0
33,before,37,0,17,20,0.85
33,before,38,2,20,20,1.0
33,before,39,2,20,20,1.0
33,before,40,0,20,20,1.0
33,before,41,2,20,20,1.0
33,before,42,2,20,20,1.0
33,before,43,2,14,20,0.7
33,before,44,2,15,20,0.75
33,before,45,1,20,20,1.0
33,before,46,2,20,20,1.0
33,before,47,0,13,20,0.65
33,before,48,2,20,20,1.0
33,before,49,2,20,20,1.0
33,before,50,2,20,20,1.0
33,before,51,1,13,20,0.65
33,before,52,0,14,20,0.7
33,before,53,2,20,20,1.0
33,before,54,2,20,20,1.0
33,before,55,0,11,20,0.55
33,before,56,1,20,20,1.0
33,before,57,2,20,20,1.0
33,before,58,1,18,20,0.9
33,before,59,1,18,20,0.9
33,before,60,1,20,20,1.0
33,before,61,0,11,20,0.55
33,before,62,1,19,20,0.95
33,before,63,1,20,20,1.0
33,before,64,2,17,20,0.85
33,before,65,1,20,20,1.0
33,before,66,2,20,20,1.0
33,before,67,2,19,20,0.95
33,before,68,2,20,20,1.0
33,before,69,2,20,20,1.0
33,before,70,0,20,20,1.0
33,before,71,2,20,20,1.0
33,before,72,1,19,20,0.95
33,before,73,2,20,20,1.0
33,before,74,2,20,20,1.0
33,before,75,2,20,20,1.0
33,before,76,2,20,20,1.0
33,before,77,2,20,20,1.0
33,before,78,1,19,20,0.95
33,before,79,2,20,20,1.0
33,before,80,2,20,20,1.0
33,before,81,1,20,20,1.0
33,before,82,2,20,20,1.0
33,before,83,0,13,20,0.65
33,before,84,1,14,20,0.7
33,before,85,2,20,20,1.0
33,before,86,1,20,20,1.0
33,before,87,1,20,20,1.0
33,before,88,2,20,20,1.0
33,before,89,1,19,20,0.95
33,before,90,2,20,20,1.0
33,before,91,2,20,20,1.0
33,before,92,1,18,20,0.9
33,before,93,1,19,20,0.95
33,before,94,1,20,20,1.0
33,before,95,2,19,20,0.95
33,before,96,0,20,20,1.0
33,before,97,2,13,20,0.65
33,before,98,1,14,20,0.7
33,before,99,2,20,20,1.0
33,before,100,2,20,20,1.0
33,before,101,2,18,20,0.9
33,before,102,2,20,20,1.0
33,before,103,2,15,20,0.75
33,before,104,1,11,20,0.55
33,before,105,1,15,20,0.75
33,before,106,2,20,20,1.0
33,before,107,2,20,20,1.0
33,before,108,2,20,20,1.0
33,before,109,2,20,20,1.0
33,before,110,1,14,20,0.7
33,before,111,1,18,20,0.9
33,before,112,2,14,20,0.7
33,before,113,2,20,20,1.0
33,before,114,2,20,20,1.0
33,before,115,1,16,20,0.8
33,before,116,2,20,20,1.0
33,before,117,2,20,20,1.0
33,before,118,2,20,20,1.0
33,before,119,2,20,20,1.0
33,before,120,2,20,20,1.0
33,before,121,2,20,20,1.0
33,before,122,2,20,20,1.0
33,before,123,1,20,20,1.0
33,before,124,2,20,20,1.0
33,before,125,1,16,20,0.8
33,before,126,2,20,20,1.0
33,before,127,0,20,20,1.0
33,before,128,2,20,20,1.0
33,before,129,1,10,20,0.5
33,before,130,2,20,20,1.0
34,after,0,2,19,20,0.95
34,after,1,1,20,20,1.0
34,after,2,0,18,20,0.9
34,after,3,0,17,20,0.85
34,after,4,2,19,20,0.95
34,after,5,1,20,20,1.0
34,after,6,2,20,20,1.0
34,after,7,1,18,20,0.9
34,after,8,2,19,20,0.95
34,after,9,0,20,20,1.0
34,after,10,2,17,20,0.85
