generation,individual,pre_reward,post_reward,reward_gain,learning_steps,before_model,after_model
18,0,0.9494897723197937,0.9357143044471741,-0.013775467872619629,17500,Data/tmpModels/gen_18_ind_0_before.zip,Data/tmpModels/gen_18_ind_0_after.zip
18,1,0.9311224222183228,0.0,-0.9311224222183228,17500,Data/tmpModels/gen_18_ind_1_before.zip,Data/tmpModels/gen_18_ind_1_after.zip
18,2,0.9494897723197937,0.954081654548645,0.004591882228851318,17500,Data/tmpModels/gen_18_ind_2_before.zip,Data/tmpModels/gen_18_ind_2_after.zip
18,3,0.9586734771728516,0.9586734771728516,0.0,17500,Data/tmpModels/gen_18_ind_3_before.zip,Data/tmpModels/gen_18_ind_3_after.zip
18,4,0.9311224222183228,0.9494897723197937,0.018367350101470947,17500,Data/tmpModels/gen_18_ind_4_before.zip,Data/tmpModels/gen_18_ind_4_after.zip
18,5,0.9311224222183228,0.9586734771728516,0.02755105495452881,17500,Data/tmpModels/gen_18_ind_5_before.zip,Data/tmpModels/gen_18_ind_5_after.zip
18,6,0.9494897723197937,0.9494897723197937,0.0,17500,Data/tmpModels/gen_18_ind_6_before.zip,Data/tmpModels/gen_18_ind_6_after.zip
18,7,0.9311224222183228,0.9494897723197937,0.018367350101470947,17500,Data/tmpModels/gen_18_ind_7_before.zip,Data/tmpModels/gen_18_ind_7_after.zip
18,8,0.9494897723197937,0.954081654548645,0.004591882228851318,17500,Data/tmpModels/gen_18_ind_8_before.zip,Data/tmpModels/gen_18_ind_8_after.zip
18,9,0.9311224222183228,0.9586734771728516,0.02755105495452881,17500,Data/tmpModels/gen_18_ind_9_before.zip,Data/tmpModels/gen_18_ind_9_after.zip
18,10,0.9586734771728516,0.9311224222183228,-0.02755105495452881,17500,Data/tmpModels/gen_18_ind_10_before.zip,Data/tmpModels/gen_18_ind_10_after.zip
18,11,0.9494897723197937,0.0,-0.9494897723197937,17500,Data/tmpModels/gen_18_ind_11_before.zip,Data/tmpModels/gen_18_ind_11_after.zip
18,12,0.9494897723197937,0.9494897723197937,0.0,17500,Data/tmpModels/gen_18_ind_12_before.zip,Data/tmpModels/gen_18_ind_12_after.zip
18,13,0.0,0.9311224222183228,0.9311224222183228,17500,Data/tmpModels/gen_18_ind_13_before.zip,Data/tmpModels/gen_18_ind_13_after.zip
18,14,0.0,0.9494897723197937,0.9494897723197937,17500,Data/tmpModels/gen_18_ind_14_before.zip,Data/tmpModels/gen_18_ind_14_after.zip
18,15,0.9494897723197937,0.9586734771728516,0.009183704853057861,17500,Data/tmpModels/gen_18_ind_15_before.zip,Data/tmpModels/gen_18_ind_15_after.zip
18,16,0.9586734771728516,0.9357143044471741,-0.02295917272567749,17500,Data/tmpModels/gen_18_ind_16_before.zip,Data/tmpModels/gen_18_ind_16_after.zip
18,17,0.9494897723197937,0.954081654548645,0.004591882228851318,17500,Data/tmpModels/gen_18_ind_17_before.zip,Data/tmpModels/gen_18_ind_17_after.zip
18,18,0.9448979496955872,0.9586734771728516,0.013775527477264404,17500,Data/tmpModels/gen_18_ind_18_before.zip,Data/tmpModels/gen_18_ind_18_after.zip
18,19,0.0,0.9494897723197937,0.9494897723197937,17500,Data/tmpModels/gen_18_ind_19_before.zip,Data/tmpModels/gen_18_ind_19_after.zip
19,0,0.9494897723197937,0.0,-0.9494897723197937,17083,Data/tmpModels/gen_19_ind_0_before.zip,Data/tmpModels/gen_19_ind_0_after.zip
19,1,0.0,0.9311224222183228,0.9311224222183228,17083,Data/tmpModels/gen_19_ind_1_before.zip,Data/tmpModels/gen_19_ind_1_after.zip
19,2,0.9357143044471741,0.9494897723197937,0.013775467872619629,17083,Data/tmpModels/gen_19_ind_2_before.zip,Data/tmpModels/gen_19_ind_2_after.zip
19,3,0.9586734771728516,0.9494897723197937,-0.009183704853057861,17083,Data/tmpModels/gen_19_ind_3_before.zip,Data/tmpModels/gen_19_ind_3_after.zip
19,4,0.0,0.9311224222183228,0.9311224222183228,17083,Data/tmpModels/gen_19_ind_4_before.zip,Data/tmpModels/gen_19_ind_4_after.zip
19,5,0.0,0.9586734771728516,0.9586734771728516,17083,Data/tmpModels/gen_19_ind_5_before.zip,Data/tmpModels/gen_19_ind_5_after.zip
19,6,0.0,0.9448979496955872,0.9448979496955872,17083,Data/tmpModels/gen_19_ind_6_before.zip,Data/tmpModels/gen_19_ind_6_after.zip
19,7,0.0,0.9494897723197937,0.9494897723197937,17083,Data/tmpModels/gen_19_ind_7_before.zip,Data/tmpModels/gen_19_ind_7_after.zip
19,8,0.954081654548645,0.9494897723197937,-0.004591882228851318,17083,Data/tmpModels/gen_19_ind_8_before.zip,Data/tmpModels/gen_19_ind_8_after.zip
19,9,0.0,0.9311224222183228,0.9311224222183228,17083,Data/tmpModels/gen_19_ind_9_before.zip,Data/tmpModels/gen_19_ind_9_after.zip
19,10,0.0,0.9586734771728516,0.9586734771728516,17083,Data/tmpModels/gen_19_ind_10_before.zip,Data/tmpModels/gen_19_ind_10_after.zip
19,11,0.0,0.9586734771728516,0.9586734771728516,17083,Data/tmpModels/gen_19_ind_11_before.zip,Data/tmpModels/gen_19_ind_11_after.zip
19,12,0.0,0.9494897723197937,0.9494897723197937,17083,Data/tmpModels/gen_19_ind_12_before.zip,Data/tmpModels/gen_19_ind_12_after.zip
19,13,0.9494897723197937,0.9311224222183228,-0.018367350101470947,17083,Data/tmpModels/gen_19_ind_13_before.zip,Data/tmpModels/gen_19_ind_13_after.zip
19,14,0.9586734771728516,0.954081654548645,-0.004591822624206543,17083,Data/tmpModels/gen_19_ind_14_before.zip,Data/tmpModels/gen_19_ind_14_after.zip
19,15,0.9494897723197937,0.9494897723197937,0.0,17083,Data/tmpModels/gen_19_ind_15_before.zip,Data/tmpModels/gen_19_ind_15_after.zip
19,16,0.0,0.9494897723197937,0.9494897723197937,17083,Data/tmpModels/gen_19_ind_16_before.zip,Data/tmpModels/gen_19_ind_16_after.zip
19,17,0.9448979496955872,0.9586734771728516,0.013775527477264404,17083,Data/tmpModels/gen_19_ind_17_before.zip,Data/tmpModels/gen_19_ind_17_after.zip
19,18,0.0,0.9494897723197937,0.9494897723197937,17083,Data/tmpModels/gen_19_ind_18_before.zip,Data/tmpModels/gen_19_ind_18_after.zip
19,19,0.9494897723197937,0.9311224222183228,-0.018367350101470947,17083,Data/tmpModels/gen_19_ind_19_before.zip,Data/tmpModels/gen_19_ind_19_after.zip
20,0,0.9494897723197937,0.9494897723197937,0.0,16666,Data/tmpModels/gen_20_ind_0_before.zip,Data/tmpModels/gen_20_ind_0_after.zip
20,1,0.9586734771728516,0.954081654548645,-0.004591822624206543,16666,Data/tmpModels/gen_20_ind_1_before.zip,Data/tmpModels/gen_20_ind_1_after.zip
20,2,0.9311224222183228,0.9448979496955872,0.013775527477264404,16666,Data/tmpModels/gen_20_ind_2_before.zip,Data/tmpModels/gen_20_ind_2_after.zip
20,3,0.9494897723197937,0.0,-0.9494897723197937,16666,Data/tmpModels/gen_20_ind_3_before.zip,Data/tmpModels/gen_20_ind_3_after.zip
20,4,0.9494897723197937,0.9586734771728516,0.009183704853057861,16666,Data/tmpModels/gen_20_ind_4_before.zip,Data/tmpModels/gen_20_ind_4_after.zip
20,5,0.9494897723197937,0.9586734771728516,0.009183704853057861,16666,Data/tmpModels/gen_20_ind_5_before.zip,Data/tmpModels/gen_20_ind_5_after.zip
20,6,0.9586734771728516,0.9494897723197937,-0.009183704853057861,16666,Data/tmpModels/gen_20_ind_6_before.zip,Data/tmpModels/gen_20_ind_6_after.zip
20,7,0.9494897723197937,0.9586734771728516,0.009183704853057861,16666,Data/tmpModels/gen_20_ind_7_before.zip,Data/tmpModels/gen_20_ind_7_after.zip
20,8,0.9494897723197937,0.9494897723197937,0.0,16666,Data/tmpModels/gen_20_ind_8_before.zip,Data/tmpModels/gen_20_ind_8_after.zip
20,9,0.9311224222183228,0.0,-0.9311224222183228,16666,Data/tmpModels/gen_20_ind_9_before.zip,Data/tmpModels/gen_20_ind_9_after.zip
20,10,0.9494897723197937,0.9494897723197937,0.0,16666,Data/tmpModels/gen_20_ind_10_before.zip,Data/tmpModels/gen_20_ind_10_after.zip
20,11,0.9494897723197937,0.0,-0.9494897723197937,16666,Data/tmpModels/gen_20_ind_11_before.zip,Data/tmpModels/gen_20_ind_11_after.zip
20,12,0.9448979496955872,0.9311224222183228,-0.013775527477264404,16666,Data/tmpModels/gen_20_ind_12_before.zip,Data/tmpModels/gen_20_ind_12_after.zip
20,13,0.9219387769699097,0.9494897723197937,0.027550995349884033,16666,Data/tmpModels/gen_20_ind_13_before.zip,Data/tmpModels/gen_20_ind_13_after.zip
20,14,0.0,0.9311224222183228,0.9311224222183228,16666,Data/tmpModels/gen_20_ind_14_before.zip,Data/tmpModels/gen_20_ind_14_after.zip
20,15,0.0,0.0,0.0,16666,Data/tmpModels/gen_20_ind_15_before.zip,Data/tmpModels/gen_20_ind_15_after.zip
20,16,0.9494897723197937,0.9586734771728516,0.009183704853057861,16666,Data/tmpModels/gen_20_ind_16_before.zip,Data/tmpModels/gen_20_ind_16_after.zip
20,17,0.0,0.9494897723197937,0.9494897723197937,16666,Data/tmpModels/gen_20_ind_17_before.zip,Data/tmpModels/gen_20_ind_17_after.zip
20,18,0.9494897723197937,0.9586734771728516,0.009183704853057861,16666,Data/tmpModels/gen_20_ind_18_before.zip,Data/tmpModels/gen_20_ind_18_after.zip
20,19,0.9586734771728516,0.9311224222183228,-0.02755105495452881,16666,Data/tmpModels/gen_20_ind_19_before.zip,Data/tmpModels/gen_20_ind_19_after.zip
21,0,0.9494897723197937,0.9586734771728516,0.009183704853057861,16250,Data/tmpModels/gen_21_ind_0_before.zip,Data/tmpModels/gen_21_ind_0_after.zip
21,1,0.9586734771728516,0.954081654548645,-0.004591822624206543,16250,Data/tmpModels/gen_21_ind_1_before.zip,Data/tmpModels/gen_21_ind_1_after.zip
21,2,0.9586734771728516,0.9494897723197937,-0.009183704853057861,16250,Data/tmpModels/gen_21_ind_2_before.zip,Data/tmpModels/gen_21_ind_2_after.zip
21,3,0.9586734771728516,0.9586734771728516,0.0,16250,Data/tmpModels/gen_21_ind_3_before.zip,Data/tmpModels/gen_21_ind_3_after.zip
21,4,0.9494897723197937,0.9494897723197937,0.0,16250,Data/tmpModels/gen_21_ind_4_before.zip,Data/tmpModels/gen_21_ind_4_after.zip
21,5,0.9494897723197937,0.9494897723197937,0.0,16250,Data/tmpModels/gen_21_ind_5_before.zip,Data/tmpModels/gen_21_ind_5_after.zip
21,6,0.0,0.9311224222183228,0.9311224222183228,16250,Data/tmpModels/gen_21_ind_6_before.zip,Data/tmpModels/gen_21_ind_6_after.zip
21,7,0.9311224222183228,0.954081654548645,0.022959232330322266,16250,Data/tmpModels/gen_21_ind_7_before.zip,Data/tmpModels/gen_21_ind_7_after.zip
21,8,0.9586734771728516,0.9586734771728516,0.0,16250,Data/tmpModels/gen_21_ind_8_before.zip,Data/tmpModels/gen_21_ind_8_after.zip
21,9,0.954081654548645,0.9586734771728516,0.004591822624206543,16250,Data/tmpModels/gen_21_ind_9_before.zip,Data/tmpModels/gen_21_ind_9_after.zip
21,10,0.9586734771728516,0.954081654548645,-0.004591822624206543,16250,Data/tmpModels/gen_21_ind_10_before.zip,Data/tmpModels/gen_21_ind_10_after.zip
21,11,0.954081654548645,0.0,-0.954081654548645,16250,Data/tmpModels/gen_21_ind_11_before.zip,Data/tmpModels/gen_21_ind_11_after.zip
21,12,0.9586734771728516,0.8943877816200256,-0.06428569555282593,16250,Data/tmpModels/gen_21_ind_12_before.zip,Data/tmpModels/gen_21_ind_12_after.zip
21,13,0.9403061270713806,0.9494897723197937,0.009183645248413086,16250,Data/tmpModels/gen_21_ind_13_before.zip,Data/tmpModels/gen_21_ind_13_after.zip
21,14,0.9311224222183228,0.0,-0.9311224222183228,16250,Data/tmpModels/gen_21_ind_14_before.zip,Data/tmpModels/gen_21_ind_14_after.zip
21,15,0.9448979496955872,0.9494897723197937,0.004591822624206543,16250,Data/tmpModels/gen_21_ind_15_before.zip,Data/tmpModels/gen_21_ind_15_after.zip
21,16,0.9448979496955872,0.9494897723197937,0.004591822624206543,16250,Data/tmpModels/gen_21_ind_16_before.zip,Data/tmpModels/gen_21_ind_16_after.zip
21,17,0.9494897723197937,0.9586734771728516,0.009183704853057861,16250,Data/tmpModels/gen_21_ind_17_before.zip,Data/tmpModels/gen_21_ind_17_after.zip
21,18,0.9311224222183228,0.9494897723197937,0.018367350101470947,16250,Data/tmpModels/gen_21_ind_18_before.zip,Data/tmpModels/gen_21_ind_18_after.zip
21,19,0.9494897723197937,0.9494897723197937,0.0,16250,Data/tmpModels/gen_21_ind_19_before.zip,Data/tmpModels/gen_21_ind_19_after.zip
22,0,0.9586734771728516,0.9586734771728516,0.0,15833,Data/tmpModels/gen_22_ind_0_before.zip,Data/tmpModels/gen_22_ind_0_after.zip
22,1,0.9494897723197937,0.9494897723197937,0.0,15833,Data/tmpModels/gen_22_ind_1_before.zip,Data/tmpModels/gen_22_ind_1_after.zip
22,2,0.9311224222183228,0.9494897723197937,0.018367350101470947,15833,Data/tmpModels/gen_22_ind_2_before.zip,Data/tmpModels/gen_22_ind_2_after.zip
22,3,0.954081654548645,0.9311224222183228,-0.022959232330322266,15833,Data/tmpModels/gen_22_ind_3_before.zip,Data/tmpModels/gen_22_ind_3_after.zip
22,4,0.9586734771728516,0.9586734771728516,0.0,15833,Data/tmpModels/gen_22_ind_4_before.zip,Data/tmpModels/gen_22_ind_4_after.zip
22,5,0.9494897723197937,0.9311224222183228,-0.018367350101470947,15833,Data/tmpModels/gen_22_ind_5_before.zip,Data/tmpModels/gen_22_ind_5_after.zip
22,6,0.0,0.0,0.0,15833,Data/tmpModels/gen_22_ind_6_before.zip,Data/tmpModels/gen_22_ind_6_after.zip
22,7,0.9311224222183228,0.9494897723197937,0.018367350101470947,15833,Data/tmpModels/gen_22_ind_7_before.zip,Data/tmpModels/gen_22_ind_7_after.zip
22,8,0.9494897723197937,0.9494897723197937,0.0,15833,Data/tmpModels/gen_22_ind_8_before.zip,Data/tmpModels/gen_22_ind_8_after.zip
22,9,0.954081654548645,0.9494897723197937,-0.004591882228851318,15833,Data/tmpModels/gen_22_ind_9_before.zip,Data/tmpModels/gen_22_ind_9_after.zip
22,10,0.954081654548645,0.9494897723197937,-0.004591882228851318,15833,Data/tmpModels/gen_22_ind_10_before.zip,Data/tmpModels/gen_22_ind_10_after.zip
22,11,0.0,0.9494897723197937,0.9494897723197937,15833,Data/tmpModels/gen_22_ind_11_before.zip,Data/tmpModels/gen_22_ind_11_after.zip
22,12,0.954081654548645,0.9494897723197937,-0.004591882228851318,15833,Data/tmpModels/gen_22_ind_12_before.zip,Data/tmpModels/gen_22_ind_12_after.zip
22,13,0.9586734771728516,0.9494897723197937,-0.009183704853057861,15833,Data/tmpModels/gen_22_ind_13_before.zip,Data/tmpModels/gen_22_ind_13_after.zip
22,14,0.9494897723197937,0.0,-0.9494897723197937,15833,Data/tmpModels/gen_22_ind_14_before.zip,Data/tmpModels/gen_22_ind_14_after.zip
22,15,0.9494897723197937,0.954081654548645,0.004591882228851318,15833,Data/tmpModels/gen_22_ind_15_before.zip,Data/tmpModels/gen_22_ind_15_after.zip
22,16,0.9494897723197937,0.9586734771728516,0.009183704853057861,15833,Data/tmpModels/gen_22_ind_16_before.zip,Data/tmpModels/gen_22_ind_16_after.zip
22,17,0.9586734771728516,0.9586734771728516,0.0,15833,Data/tmpModels/gen_22_ind_17_before.zip,Data/tmpModels/gen_22_ind_17_after.zip
22,18,0.9494897723197937,0.0,-0.9494897723197937,15833,Data/tmpModels/gen_22_ind_18_before.zip,Data/tmpModels/gen_22_ind_18_after.zip
22,19,0.954081654548645,0.9494897723197937,-0.004591882228851318,15833,Data/tmpModels/gen_22_ind_19_before.zip,Data/tmpModels/gen_22_ind_19_after.zip
23,0,0.9494897723197937,0.0,-0.9494897723197937,15416,Data/tmpModels/gen_23_ind_0_before.zip,Data/tmpModels/gen_23_ind_0_after.zip
23,1,0.9494897723197937,0.954081654548645,0.004591882228851318,15416,Data/tmpModels/gen_23_ind_1_before.zip,Data/tmpModels/gen_23_ind_1_after.zip
23,2,0.9311224222183228,0.9586734771728516,0.02755105495452881,15416,Data/tmpModels/gen_23_ind_2_before.zip,Data/tmpModels/gen_23_ind_2_after.zip
23,3,0.954081654548645,0.9494897723197937,-0.004591882228851318,15416,Data/tmpModels/gen_23_ind_3_before.zip,Data/tmpModels/gen_23_ind_3_after.zip
23,4,0.9494897723197937,0.9586734771728516,0.009183704853057861,15416,Data/tmpModels/gen_23_ind_4_before.zip,Data/tmpModels/gen_23_ind_4_after.zip
23,5,0.9586734771728516,0.9494897723197937,-0.009183704853057861,15416,Data/tmpModels/gen_23_ind_5_before.zip,Data/tmpModels/gen_23_ind_5_after.zip
23,6,0.0,0.9494897723197937,0.9494897723197937,15416,Data/tmpModels/gen_23_ind_6_before.zip,Data/tmpModels/gen_23_ind_6_after.zip
23,7,0.9494897723197937,0.954081654548645,0.004591882228851318,15416,Data/tmpModels/gen_23_ind_7_before.zip,Data/tmpModels/gen_23_ind_7_after.zip
23,8,0.0,0.9494897723197937,0.9494897723197937,15416,Data/tmpModels/gen_23_ind_8_before.zip,Data/tmpModels/gen_23_ind_8_after.zip
23,9,0.0,0.954081654548645,0.954081654548645,15416,Data/tmpModels/gen_23_ind_9_before.zip,Data/tmpModels/gen_23_ind_9_after.zip
23,10,0.9586734771728516,0.9311224222183228,-0.02755105495452881,15416,Data/tmpModels/gen_23_ind_10_before.zip,Data/tmpModels/gen_23_ind_10_after.zip
23,11,0.954081654548645,0.9311224222183228,-0.022959232330322266,15416,Data/tmpModels/gen_23_ind_11_before.zip,Data/tmpModels/gen_23_ind_11_after.zip
23,12,0.9494897723197937,0.9586734771728516,0.009183704853057861,15416,Data/tmpModels/gen_23_ind_12_before.zip,Data/tmpModels/gen_23_ind_12_after.zip
23,13,0.954081654548645,0.9494897723197937,-0.004591882228851318,15416,Data/tmpModels/gen_23_ind_13_before.zip,Data/tmpModels/gen_23_ind_13_after.zip
23,14,0.9494897723197937,0.9494897723197937,0.0,15416,Data/tmpModels/gen_23_ind_14_before.zip,Data/tmpModels/gen_23_ind_14_after.zip
23,15,0.954081654548645,0.9127551317214966,-0.04132652282714844,15416,Data/tmpModels/gen_23_ind_15_before.zip,Data/tmpModels/gen_23_ind_15_after.zip
23,16,0.9448979496955872,0.9494897723197937,0.004591822624206543,15416,Data/tmpModels/gen_23_ind_16_before.zip,Data/tmpModels/gen_23_ind_16_after.zip
23,17,0.9311224222183228,0.9494897723197937,0.018367350101470947,15416,Data/tmpModels/gen_23_ind_17_before.zip,Data/tmpModels/gen_23_ind_17_after.zip
23,18,0.9494897723197937,0.9494897723197937,0.0,15416,Data/tmpModels/gen_23_ind_18_before.zip,Data/tmpModels/gen_23_ind_18_after.zip
23,19,0.9494897723197937,0.9311224222183228,-0.018367350101470947,15416,Data/tmpModels/gen_23_ind_19_before.zip,Data/tmpModels/gen_23_ind_19_after.zip
24,0,0.9586734771728516,0.9586734771728516,0.0,15000,Data/tmpModels/gen_24_ind_0_before.zip,Data/tmpModels/gen_24_ind_0_after.zip
24,1,0.9586734771728516,0.954081654548645,-0.004591822624206543,15000,Data/tmpModels/gen_24_ind_1_before.zip,Data/tmpModels/gen_24_ind_1_after.zip
24,2,0.9311224222183228,0.9494897723197937,0.018367350101470947,15000,Data/tmpModels/gen_24_ind_2_before.zip,Data/tmpModels/gen_24_ind_2_after.zip
24,3,0.0,0.9586734771728516,0.9586734771728516,15000,Data/tmpModels/gen_24_ind_3_before.zip,Data/tmpModels/gen_24_ind_3_after.zip
24,4,0.9127551317214966,0.9586734771728516,0.04591834545135498,15000,Data/tmpModels/gen_24_ind_4_before.zip,Data/tmpModels/gen_24_ind_4_after.zip
24,5,0.0,0.9494897723197937,0.9494897723197937,15000,Data/tmpModels/gen_24_ind_5_before.zip,Data/tmpModels/gen_24_ind_5_after.zip
24,6,0.9494897723197937,0.9127551317214966,-0.03673464059829712,15000,Data/tmpModels/gen_24_ind_6_before.zip,Data/tmpModels/gen_24_ind_6_after.zip
24,7,0.9494897723197937,0.0,-0.9494897723197937,15000,Data/tmpModels/gen_24_ind_7_before.zip,Data/tmpModels/gen_24_ind_7_after.zip
24,8,0.0,0.9586734771728516,0.9586734771728516,15000,Data/tmpModels/gen_24_ind_8_before.zip,Data/tmpModels/gen_24_ind_8_after.zip
24,9,0.0,0.9586734771728516,0.9586734771728516,15000,Data/tmpModels/gen_24_ind_9_before.zip,Data/tmpModels/gen_24_ind_9_after.zip
24,10,0.954081654548645,0.9494897723197937,-0.004591882228851318,15000,Data/tmpModels/gen_24_ind_10_before.zip,Data/tmpModels/gen_24_ind_10_after.zip
24,11,0.9494897723197937,0.9586734771728516,0.009183704853057861,15000,Data/tmpModels/gen_24_ind_11_before.zip,Data/tmpModels/gen_24_ind_11_after.zip
24,12,0.0,0.9586734771728516,0.9586734771728516,15000,Data/tmpModels/gen_24_ind_12_before.zip,Data/tmpModels/gen_24_ind_12_after.zip
24,13,0.954081654548645,0.954081654548645,0.0,15000,Data/tmpModels/gen_24_ind_13_before.zip,Data/tmpModels/gen_24_ind_13_after.zip
24,14,0.9494897723197937,0.9494897723197937,0.0,15000,Data/tmpModels/gen_24_ind_14_before.zip,Data/tmpModels/gen_24_ind_14_after.zip
24,15,0.9357143044471741,0.954081654548645,0.018367350101470947,15000,Data/tmpModels/gen_24_ind_15_before.zip,Data/tmpModels/gen_24_ind_15_after.zip
24,16,0.9586734771728516,0.954081654548645,-0.004591822624206543,15000,Data/tmpModels/gen_24_ind_16_before.zip,Data/tmpModels/gen_24_ind_16_after.zip
24,17,0.9494897723197937,0.0,-0.9494897723197937,15000,Data/tmpModels/gen_24_ind_17_before.zip,Data/tmpModels/gen_24_ind_17_after.zip
24,18,0.9494897723197937,0.9586734771728516,0.009183704853057861,15000,Data/tmpModels/gen_24_ind_18_before.zip,Data/tmpModels/gen_24_ind_18_after.zip
24,19,0.0,0.9311224222183228,0.9311224222183228,15000,Data/tmpModels/gen_24_ind_19_before.zip,Data/tmpModels/gen_24_ind_19_after.zip
25,0,0.9586734771728516,0.9494897723197937,-0.009183704853057861,14583,Data/tmpModels/gen_25_ind_0_before.zip,Data/tmpModels/gen_25_ind_0_after.zip
25,1,0.9311224222183228,0.9586734771728516,0.02755105495452881,14583,Data/tmpModels/gen_25_ind_1_before.zip,Data/tmpModels/gen_25_ind_1_after.zip
25,2,0.9311224222183228,0.9586734771728516,0.02755105495452881,14583,Data/tmpModels/gen_25_ind_2_before.zip,Data/tmpModels/gen_25_ind_2_after.zip
25,3,0.9494897723197937,0.954081654548645,0.004591882228851318,14583,Data/tmpModels/gen_25_ind_3_before.zip,Data/tmpModels/gen_25_ind_3_after.zip
25,4,0.954081654548645,0.9586734771728516,0.004591822624206543,14583,Data/tmpModels/gen_25_ind_4_before.zip,Data/tmpModels/gen_25_ind_4_after.zip
25,5,0.9586734771728516,0.9494897723197937,-0.009183704853057861,14583,Data/tmpModels/gen_25_ind_5_before.zip,Data/tmpModels/gen_25_ind_5_after.zip
25,6,0.9173469543457031,0.9494897723197937,0.032142817974090576,14583,Data/tmpModels/gen_25_ind_6_before.zip,Data/tmpModels/gen_25_ind_6_after.zip
25,7,0.9494897723197937,0.9494897723197937,0.0,14583,Data/tmpModels/gen_25_ind_7_before.zip,Data/tmpModels/gen_25_ind_7_after.zip
25,8,0.954081654548645,0.9494897723197937,-0.004591882228851318,14583,Data/tmpModels/gen_25_ind_8_before.zip,Data/tmpModels/gen_25_ind_8_after.zip
25,9,0.9494897723197937,0.954081654548645,0.004591882228851318,14583,Data/tmpModels/gen_25_ind_9_before.zip,Data/tmpModels/gen_25_ind_9_after.zip
25,10,0.9586734771728516,0.9494897723197937,-0.009183704853057861,14583,Data/tmpModels/gen_25_ind_10_before.zip,Data/tmpModels/gen_25_ind_10_after.zip
25,11,0.9311224222183228,0.9494897723197937,0.018367350101470947,14583,Data/tmpModels/gen_25_ind_11_before.zip,Data/tmpModels/gen_25_ind_11_after.zip
25,12,0.9311224222183228,0.9311224222183228,0.0,14583,Data/tmpModels/gen_25_ind_12_before.zip,Data/tmpModels/gen_25_ind_12_after.zip
25,13,0.954081654548645,0.9311224222183228,-0.022959232330322266,14583,Data/tmpModels/gen_25_ind_13_before.zip,Data/tmpModels/gen_25_ind_13_after.zip
25,14,0.0,0.9586734771728516,0.9586734771728516,14583,Data/tmpModels/gen_25_ind_14_before.zip,Data/tmpModels/gen_25_ind_14_after.zip
25,15,0.0,0.9494897723197937,0.9494897723197937,14583,Data/tmpModels/gen_25_ind_15_before.zip,Data/tmpModels/gen_25_ind_15_after.zip
25,16,0.9494897723197937,0.954081654548645,0.004591882228851318,14583,Data/tmpModels/gen_25_ind_16_before.zip,Data/tmpModels/gen_25_ind_16_after.zip
25,17,0.0,0.0,0.0,14583,Data/tmpModels/gen_25_ind_17_before.zip,Data/tmpModels/gen_25_ind_17_after.zip
25,18,0.9494897723197937,0.9494897723197937,0.0,14583,Data/tmpModels/gen_25_ind_18_before.zip,Data/tmpModels/gen_25_ind_18_after.zip
25,19,0.9494897723197937,0.9494897723197937,0.0,14583,Data/tmpModels/gen_25_ind_19_before.zip,Data/tmpModels/gen_25_ind_19_after.zip
26,0,0.0,0.9586734771728516,0.9586734771728516,14166,Data/tmpModels/gen_26_ind_0_before.zip,Data/tmpModels/gen_26_ind_0_after.zip
26,1,0.9448979496955872,0.9311224222183228,-0.013775527477264404,14166,Data/tmpModels/gen_26_ind_1_before.zip,Data/tmpModels/gen_26_ind_1_after.zip
26,2,0.9494897723197937,0.9494897723197937,0.0,14166,Data/tmpModels/gen_26_ind_2_before.zip,Data/tmpModels/gen_26_ind_2_after.zip
26,3,0.9494897723197937,0.9586734771728516,0.009183704853057861,14166,Data/tmpModels/gen_26_ind_3_before.zip,Data/tmpModels/gen_26_ind_3_after.zip
26,4,0.9494897723197937,0.9494897723197937,0.0,14166,Data/tmpModels/gen_26_ind_4_before.zip,Data/tmpModels/gen_26_ind_4_after.zip
26,5,0.9494897723197937,0.954081654548645,0.004591882228851318,14166,Data/tmpModels/gen_26_ind_5_before.zip,Data/tmpModels/gen_26_ind_5_after.zip
26,6,0.9494897723197937,0.9494897723197937,0.0,14166,Data/tmpModels/gen_26_ind_6_before.zip,Data/tmpModels/gen_26_ind_6_after.zip
26,7,0.9494897723197937,0.9494897723197937,0.0,14166,Data/tmpModels/gen_26_ind_7_before.zip,Data/tmpModels/gen_26_ind_7_after.zip
26,8,0.9586734771728516,0.9494897723197937,-0.009183704853057861,14166,Data/tmpModels/gen_26_ind_8_before.zip,Data/tmpModels/gen_26_ind_8_after.zip
26,9,0.9494897723197937,0.954081654548645,0.004591882228851318,14166,Data/tmpModels/gen_26_ind_9_before.zip,Data/tmpModels/gen_26_ind_9_after.zip
26,10,0.9494897723197937,0.9494897723197937,0.0,14166,Data/tmpModels/gen_26_ind_10_before.zip,Data/tmpModels/gen_26_ind_10_after.zip
26,11,0.9219387769699097,0.9311224222183228,0.009183645248413086,14166,Data/tmpModels/gen_26_ind_11_before.zip,Data/tmpModels/gen_26_ind_11_after.zip
26,12,0.0,0.9494897723197937,0.9494897723197937,14166,Data/tmpModels/gen_26_ind_12_before.zip,Data/tmpModels/gen_26_ind_12_after.zip
26,13,0.9494897723197937,0.9311224222183228,-0.018367350101470947,14166,Data/tmpModels/gen_26_ind_13_before.zip,Data/tmpModels/gen_26_ind_13_after.zip
26,14,0.9448979496955872,0.9494897723197937,0.004591822624206543,14166,Data/tmpModels/gen_26_ind_14_before.zip,Data/tmpModels/gen_26_ind_14_after.zip
